gene_id	tissueA	tissueB	dom_isoform_A	dom_isoform_B	alt_tss	alt_tes	alt_splicing	category	multi
ENSG00000223891.5	Brain - Cerebellar Hemisphere	Brain - Frontal Cortex (BA9)	ENST00000442383.1	ENST00000439943.5	True	False	True	alt_TSS	True
ENSG00000223891.5	Brain - Cerebellar Hemisphere	Brain - Putamen (basal ganglia)	ENST00000442383.1	ENST00000439943.5	True	False	True	alt_TSS	True
ENSG00000223891.5	Brain - Frontal Cortex (BA9)	Cells - Cultured fibroblasts	ENST00000439943.5	ENST00000442383.1	True	False	True	alt_TSS	True
ENSG00000223891.5	Brain - Frontal Cortex (BA9)	Heart - Atrial Appendage	ENST00000439943.5	ENST00000442383.1	True	False	True	alt_TSS	True
ENSG00000223891.5	Brain - Frontal Cortex (BA9)	Heart - Left Ventricle	ENST00000439943.5	ENST00000442383.1	True	False	True	alt_TSS	True
ENSG00000223891.5	Brain - Frontal Cortex (BA9)	Liver	ENST00000439943.5	ENST00000442383.1	True	False	True	alt_TSS	True
ENSG00000223891.5	Brain - Frontal Cortex (BA9)	Lung	ENST00000439943.5	ENST00000442383.1	True	False	True	alt_TSS	True
ENSG00000223891.5	Brain - Frontal Cortex (BA9)	Muscle - Skeletal	ENST00000439943.5	ENST00000442383.1	True	False	True	alt_TSS	True
ENSG00000223891.5	Brain - Putamen (basal ganglia)	Cells - Cultured fibroblasts	ENST00000439943.5	ENST00000442383.1	True	False	True	alt_TSS	True
ENSG00000223891.5	Brain - Putamen (basal ganglia)	Heart - Atrial Appendage	ENST00000439943.5	ENST00000442383.1	True	False	True	alt_TSS	True
ENSG00000223891.5	Brain - Putamen (basal ganglia)	Heart - Left Ventricle	ENST00000439943.5	ENST00000442383.1	True	False	True	alt_TSS	True
ENSG00000223891.5	Brain - Putamen (basal ganglia)	Liver	ENST00000439943.5	ENST00000442383.1	True	False	True	alt_TSS	True
ENSG00000223891.5	Brain - Putamen (basal ganglia)	Lung	ENST00000439943.5	ENST00000442383.1	True	False	True	alt_TSS	True
ENSG00000223891.5	Brain - Putamen (basal ganglia)	Muscle - Skeletal	ENST00000439943.5	ENST00000442383.1	True	False	True	alt_TSS	True
ENSG00000247081.7	Brain - Cerebellar Hemisphere	Cells - Cultured fibroblasts	ENST00000500902.1	ENST00000522856.1	True	True	True	alt_TSS	True
ENSG00000247081.7	Brain - Frontal Cortex (BA9)	Cells - Cultured fibroblasts	ENST00000500902.1	ENST00000522856.1	True	True	True	alt_TSS	True
ENSG00000247081.7	Brain - Putamen (basal ganglia)	Cells - Cultured fibroblasts	ENST00000500902.1	ENST00000522856.1	True	True	True	alt_TSS	True
ENSG00000247095.2	Brain - Cerebellar Hemisphere	Brain - Frontal Cortex (BA9)	ENST00000533920.1	ENST00000500447.1	True	True	True	alt_TSS	True
ENSG00000247095.2	Brain - Cerebellar Hemisphere	Brain - Putamen (basal ganglia)	ENST00000533920.1	ENST00000500447.1	True	True	True	alt_TSS	True
ENSG00000247095.2	Brain - Cerebellar Hemisphere	Heart - Left Ventricle	ENST00000533920.1	ENST00000500447.1	True	True	True	alt_TSS	True
ENSG00000247095.2	Brain - Cerebellar Hemisphere	Muscle - Skeletal	ENST00000533920.1	ENST00000500447.1	True	True	True	alt_TSS	True
ENSG00000247095.2	Brain - Frontal Cortex (BA9)	Cells - Cultured fibroblasts	ENST00000500447.1	ENST00000533920.1	True	True	True	alt_TSS	True
ENSG00000247095.2	Brain - Frontal Cortex (BA9)	Heart - Atrial Appendage	ENST00000500447.1	ENST00000533920.1	True	True	True	alt_TSS	True
ENSG00000247095.2	Brain - Frontal Cortex (BA9)	Liver	ENST00000500447.1	ENST00000533920.1	True	True	True	alt_TSS	True
ENSG00000247095.2	Brain - Frontal Cortex (BA9)	Lung	ENST00000500447.1	ENST00000533920.1	True	True	True	alt_TSS	True
ENSG00000247095.2	Brain - Putamen (basal ganglia)	Cells - Cultured fibroblasts	ENST00000500447.1	ENST00000533920.1	True	True	True	alt_TSS	True
ENSG00000247095.2	Brain - Putamen (basal ganglia)	Heart - Atrial Appendage	ENST00000500447.1	ENST00000533920.1	True	True	True	alt_TSS	True
ENSG00000247095.2	Brain - Putamen (basal ganglia)	Liver	ENST00000500447.1	ENST00000533920.1	True	True	True	alt_TSS	True
ENSG00000247095.2	Brain - Putamen (basal ganglia)	Lung	ENST00000500447.1	ENST00000533920.1	True	True	True	alt_TSS	True
ENSG00000247095.2	Cells - Cultured fibroblasts	Heart - Left Ventricle	ENST00000533920.1	ENST00000500447.1	True	True	True	alt_TSS	True
ENSG00000247095.2	Cells - Cultured fibroblasts	Muscle - Skeletal	ENST00000533920.1	ENST00000500447.1	True	True	True	alt_TSS	True
ENSG00000247095.2	Heart - Atrial Appendage	Heart - Left Ventricle	ENST00000533920.1	ENST00000500447.1	True	True	True	alt_TSS	True
ENSG00000247095.2	Heart - Atrial Appendage	Muscle - Skeletal	ENST00000533920.1	ENST00000500447.1	True	True	True	alt_TSS	True
ENSG00000247095.2	Heart - Left Ventricle	Liver	ENST00000500447.1	ENST00000533920.1	True	True	True	alt_TSS	True
ENSG00000247095.2	Heart - Left Ventricle	Lung	ENST00000500447.1	ENST00000533920.1	True	True	True	alt_TSS	True
ENSG00000247095.2	Liver	Muscle - Skeletal	ENST00000533920.1	ENST00000500447.1	True	True	True	alt_TSS	True
ENSG00000247095.2	Lung	Muscle - Skeletal	ENST00000533920.1	ENST00000500447.1	True	True	True	alt_TSS	True
ENSG00000259772.6	Brain - Cerebellar Hemisphere	Lung	ENST00000560812.5	ENST00000558388.6	True	True	True	alt_TSS	True
ENSG00000232310.6	Brain - Frontal Cortex (BA9)	Heart - Left Ventricle	ENST00000418837.5	ENST00000607531.5	True	True	True	alt_TSS	True
ENSG00000232310.6	Brain - Putamen (basal ganglia)	Heart - Left Ventricle	ENST00000418837.5	ENST00000607531.5	True	True	True	alt_TSS	True
ENSG00000232310.6	Heart - Atrial Appendage	Heart - Left Ventricle	ENST00000418837.5	ENST00000607531.5	True	True	True	alt_TSS	True
ENSG00000232310.6	Heart - Left Ventricle	Liver	ENST00000607531.5	ENST00000418837.5	True	True	True	alt_TSS	True
ENSG00000232310.6	Heart - Left Ventricle	Lung	ENST00000607531.5	ENST00000418837.5	True	True	True	alt_TSS	True
ENSG00000263766.5	Brain - Cerebellar Hemisphere	Heart - Atrial Appendage	ENST00000582389.5	ENST00000584391.5	True	True	True	alt_TSS	True
ENSG00000263766.5	Brain - Cerebellar Hemisphere	Lung	ENST00000582389.5	ENST00000584391.5	True	True	True	alt_TSS	True
ENSG00000257242.7	Brain - Cerebellar Hemisphere	Heart - Atrial Appendage	ENST00000552277.3	ENST00000551764.5	True	True	True	alt_TSS	True
ENSG00000257242.7	Brain - Cerebellar Hemisphere	Lung	ENST00000552277.3	ENST00000551764.5	True	True	True	alt_TSS	True
ENSG00000177640.15	Brain - Cerebellar Hemisphere	Cells - Cultured fibroblasts	ENST00000435944.5	ENST00000454781.5	True	True	True	alt_TSS	True
ENSG00000177640.15	Brain - Cerebellar Hemisphere	Heart - Atrial Appendage	ENST00000435944.5	ENST00000454781.5	True	True	True	alt_TSS	True
ENSG00000177640.15	Brain - Frontal Cortex (BA9)	Cells - Cultured fibroblasts	ENST00000435944.5	ENST00000454781.5	True	True	True	alt_TSS	True
ENSG00000177640.15	Brain - Frontal Cortex (BA9)	Heart - Atrial Appendage	ENST00000435944.5	ENST00000454781.5	True	True	True	alt_TSS	True
ENSG00000177640.15	Brain - Putamen (basal ganglia)	Cells - Cultured fibroblasts	ENST00000435944.5	ENST00000454781.5	True	True	True	alt_TSS	True
ENSG00000177640.15	Brain - Putamen (basal ganglia)	Heart - Atrial Appendage	ENST00000435944.5	ENST00000454781.5	True	True	True	alt_TSS	True
ENSG00000177640.15	Cells - Cultured fibroblasts	Lung	ENST00000454781.5	ENST00000435944.5	True	True	True	alt_TSS	True
ENSG00000177640.15	Heart - Atrial Appendage	Lung	ENST00000454781.5	ENST00000435944.5	True	True	True	alt_TSS	True
ENSG00000241163.7	Brain - Putamen (basal ganglia)	Cells - Cultured fibroblasts	ENST00000626474.2	ENST00000488545.1	True	True	True	alt_TSS	True
ENSG00000258867.5	Liver	Lung	ENST00000556033.5	ENST00000556673.2	True	True	True	alt_TSS	True
ENSG00000229425.2	Brain - Frontal Cortex (BA9)	Liver	ENST00000635525.1	ENST00000449602.1	True	True	True	alt_TSS	True
ENSG00000229425.2	Brain - Frontal Cortex (BA9)	Muscle - Skeletal	ENST00000635525.1	ENST00000449602.1	True	True	True	alt_TSS	True
ENSG00000249898.7	Brain - Cerebellar Hemisphere	Brain - Frontal Cortex (BA9)	ENST00000525186.1	ENST00000515608.5	True	True	True	alt_TSS	True
ENSG00000249898.7	Brain - Cerebellar Hemisphere	Brain - Putamen (basal ganglia)	ENST00000525186.1	ENST00000522897.1	True	True	True	alt_TSS	True
ENSG00000249898.7	Brain - Frontal Cortex (BA9)	Brain - Putamen (basal ganglia)	ENST00000515608.5	ENST00000522897.1	True	True	True	alt_TSS	True
ENSG00000248049.6	Brain - Cerebellar Hemisphere	Cells - Cultured fibroblasts	ENST00000500538.6	ENST00000506606.1	True	True	True	alt_TSS	True
ENSG00000248049.6	Brain - Frontal Cortex (BA9)	Cells - Cultured fibroblasts	ENST00000500538.6	ENST00000506606.1	True	True	True	alt_TSS	True
ENSG00000248049.6	Brain - Putamen (basal ganglia)	Cells - Cultured fibroblasts	ENST00000500538.6	ENST00000506606.1	True	True	True	alt_TSS	True
ENSG00000248049.6	Cells - Cultured fibroblasts	Heart - Atrial Appendage	ENST00000506606.1	ENST00000500538.6	True	True	True	alt_TSS	True
ENSG00000248049.6	Cells - Cultured fibroblasts	Heart - Left Ventricle	ENST00000506606.1	ENST00000500538.6	True	True	True	alt_TSS	True
ENSG00000248049.6	Cells - Cultured fibroblasts	Liver	ENST00000506606.1	ENST00000500538.6	True	True	True	alt_TSS	True
ENSG00000248049.6	Cells - Cultured fibroblasts	Lung	ENST00000506606.1	ENST00000500538.6	True	True	True	alt_TSS	True
ENSG00000248049.6	Cells - Cultured fibroblasts	Muscle - Skeletal	ENST00000506606.1	ENST00000500538.6	True	True	True	alt_TSS	True
ENSG00000177337.7	Brain - Cerebellar Hemisphere	Brain - Frontal Cortex (BA9)	ENST00000317114.1	ENST00000574411.5	True	True	True	alt_TSS	True
ENSG00000177337.7	Brain - Cerebellar Hemisphere	Heart - Left Ventricle	ENST00000317114.1	ENST00000574411.5	True	True	True	alt_TSS	True
ENSG00000177337.7	Brain - Frontal Cortex (BA9)	Brain - Putamen (basal ganglia)	ENST00000574411.5	ENST00000317114.1	True	True	True	alt_TSS	True
ENSG00000177337.7	Brain - Frontal Cortex (BA9)	Cells - Cultured fibroblasts	ENST00000574411.5	ENST00000317114.1	True	True	True	alt_TSS	True
ENSG00000177337.7	Brain - Frontal Cortex (BA9)	Heart - Atrial Appendage	ENST00000574411.5	ENST00000317114.1	True	True	True	alt_TSS	True
ENSG00000177337.7	Brain - Frontal Cortex (BA9)	Liver	ENST00000574411.5	ENST00000317114.1	True	True	True	alt_TSS	True
ENSG00000177337.7	Brain - Frontal Cortex (BA9)	Lung	ENST00000574411.5	ENST00000317114.1	True	True	True	alt_TSS	True
ENSG00000177337.7	Brain - Frontal Cortex (BA9)	Muscle - Skeletal	ENST00000574411.5	ENST00000317114.1	True	True	True	alt_TSS	True
ENSG00000177337.7	Brain - Putamen (basal ganglia)	Heart - Left Ventricle	ENST00000317114.1	ENST00000574411.5	True	True	True	alt_TSS	True
ENSG00000177337.7	Cells - Cultured fibroblasts	Heart - Left Ventricle	ENST00000317114.1	ENST00000574411.5	True	True	True	alt_TSS	True
ENSG00000177337.7	Heart - Atrial Appendage	Heart - Left Ventricle	ENST00000317114.1	ENST00000574411.5	True	True	True	alt_TSS	True
ENSG00000177337.7	Heart - Left Ventricle	Liver	ENST00000574411.5	ENST00000317114.1	True	True	True	alt_TSS	True
ENSG00000177337.7	Heart - Left Ventricle	Lung	ENST00000574411.5	ENST00000317114.1	True	True	True	alt_TSS	True
ENSG00000177337.7	Heart - Left Ventricle	Muscle - Skeletal	ENST00000574411.5	ENST00000317114.1	True	True	True	alt_TSS	True
ENSG00000247092.6	Brain - Cerebellar Hemisphere	Cells - Cultured fibroblasts	ENST00000555866.5	ENST00000554169.1	True	True	True	alt_TSS	True
ENSG00000247092.6	Brain - Cerebellar Hemisphere	Liver	ENST00000555866.5	ENST00000554169.1	True	True	True	alt_TSS	True
ENSG00000247092.6	Brain - Cerebellar Hemisphere	Lung	ENST00000555866.5	ENST00000554169.1	True	True	True	alt_TSS	True
ENSG00000247092.6	Brain - Frontal Cortex (BA9)	Cells - Cultured fibroblasts	ENST00000555866.5	ENST00000554169.1	True	True	True	alt_TSS	True
ENSG00000247092.6	Brain - Frontal Cortex (BA9)	Liver	ENST00000555866.5	ENST00000554169.1	True	True	True	alt_TSS	True
ENSG00000247092.6	Brain - Frontal Cortex (BA9)	Lung	ENST00000555866.5	ENST00000554169.1	True	True	True	alt_TSS	True
ENSG00000247092.6	Brain - Putamen (basal ganglia)	Cells - Cultured fibroblasts	ENST00000555866.5	ENST00000554169.1	True	True	True	alt_TSS	True
ENSG00000247092.6	Brain - Putamen (basal ganglia)	Liver	ENST00000555866.5	ENST00000554169.1	True	True	True	alt_TSS	True
ENSG00000247092.6	Brain - Putamen (basal ganglia)	Lung	ENST00000555866.5	ENST00000554169.1	True	True	True	alt_TSS	True
ENSG00000247092.6	Cells - Cultured fibroblasts	Heart - Atrial Appendage	ENST00000554169.1	ENST00000555866.5	True	True	True	alt_TSS	True
ENSG00000247092.6	Cells - Cultured fibroblasts	Heart - Left Ventricle	ENST00000554169.1	ENST00000555866.5	True	True	True	alt_TSS	True
ENSG00000247092.6	Cells - Cultured fibroblasts	Muscle - Skeletal	ENST00000554169.1	ENST00000555866.5	True	True	True	alt_TSS	True
ENSG00000247092.6	Heart - Atrial Appendage	Liver	ENST00000555866.5	ENST00000554169.1	True	True	True	alt_TSS	True
ENSG00000247092.6	Heart - Atrial Appendage	Lung	ENST00000555866.5	ENST00000554169.1	True	True	True	alt_TSS	True
ENSG00000247092.6	Heart - Left Ventricle	Liver	ENST00000555866.5	ENST00000554169.1	True	True	True	alt_TSS	True
ENSG00000247092.6	Heart - Left Ventricle	Lung	ENST00000555866.5	ENST00000554169.1	True	True	True	alt_TSS	True
ENSG00000247092.6	Liver	Muscle - Skeletal	ENST00000554169.1	ENST00000555866.5	True	True	True	alt_TSS	True
ENSG00000247092.6	Lung	Muscle - Skeletal	ENST00000554169.1	ENST00000555866.5	True	True	True	alt_TSS	True
ENSG00000235954.6	Brain - Cerebellar Hemisphere	Brain - Frontal Cortex (BA9)	ENST00000454996.5	ENST00000454741.5	True	True	True	alt_TSS	True
ENSG00000235954.6	Brain - Cerebellar Hemisphere	Brain - Putamen (basal ganglia)	ENST00000454996.5	ENST00000437713.5	True	True	True	alt_TSS	True
ENSG00000235954.6	Brain - Cerebellar Hemisphere	Cells - Cultured fibroblasts	ENST00000454996.5	ENST00000437713.5	True	True	True	alt_TSS	True
ENSG00000235954.6	Brain - Cerebellar Hemisphere	Heart - Left Ventricle	ENST00000454996.5	ENST00000437713.5	True	True	True	alt_TSS	True
ENSG00000235954.6	Brain - Cerebellar Hemisphere	Liver	ENST00000454996.5	ENST00000437713.5	True	True	True	alt_TSS	True
ENSG00000235954.6	Brain - Cerebellar Hemisphere	Lung	ENST00000454996.5	ENST00000437713.5	True	True	True	alt_TSS	True
ENSG00000235954.6	Brain - Cerebellar Hemisphere	Muscle - Skeletal	ENST00000454996.5	ENST00000419253.1	True	True	True	alt_TSS	True
ENSG00000235954.6	Brain - Frontal Cortex (BA9)	Brain - Putamen (basal ganglia)	ENST00000454741.5	ENST00000437713.5	True	True	True	alt_TSS	True
ENSG00000235954.6	Brain - Frontal Cortex (BA9)	Cells - Cultured fibroblasts	ENST00000454741.5	ENST00000437713.5	True	True	True	alt_TSS	True
ENSG00000235954.6	Brain - Frontal Cortex (BA9)	Heart - Atrial Appendage	ENST00000454741.5	ENST00000454996.5	True	True	True	alt_TSS	True
ENSG00000235954.6	Brain - Frontal Cortex (BA9)	Heart - Left Ventricle	ENST00000454741.5	ENST00000437713.5	True	True	True	alt_TSS	True
ENSG00000235954.6	Brain - Frontal Cortex (BA9)	Liver	ENST00000454741.5	ENST00000437713.5	True	True	True	alt_TSS	True
ENSG00000235954.6	Brain - Frontal Cortex (BA9)	Lung	ENST00000454741.5	ENST00000437713.5	True	True	True	alt_TSS	True
ENSG00000235954.6	Brain - Frontal Cortex (BA9)	Muscle - Skeletal	ENST00000454741.5	ENST00000419253.1	True	True	True	alt_TSS	True
ENSG00000235954.6	Brain - Putamen (basal ganglia)	Heart - Atrial Appendage	ENST00000437713.5	ENST00000454996.5	True	True	True	alt_TSS	True
ENSG00000235954.6	Brain - Putamen (basal ganglia)	Muscle - Skeletal	ENST00000437713.5	ENST00000419253.1	True	True	True	alt_TSS	True
ENSG00000235954.6	Cells - Cultured fibroblasts	Heart - Atrial Appendage	ENST00000437713.5	ENST00000454996.5	True	True	True	alt_TSS	True
ENSG00000235954.6	Cells - Cultured fibroblasts	Muscle - Skeletal	ENST00000437713.5	ENST00000419253.1	True	True	True	alt_TSS	True
ENSG00000235954.6	Heart - Atrial Appendage	Heart - Left Ventricle	ENST00000454996.5	ENST00000437713.5	True	True	True	alt_TSS	True
ENSG00000235954.6	Heart - Atrial Appendage	Liver	ENST00000454996.5	ENST00000437713.5	True	True	True	alt_TSS	True
ENSG00000235954.6	Heart - Atrial Appendage	Lung	ENST00000454996.5	ENST00000437713.5	True	True	True	alt_TSS	True
ENSG00000235954.6	Heart - Atrial Appendage	Muscle - Skeletal	ENST00000454996.5	ENST00000419253.1	True	True	True	alt_TSS	True
ENSG00000235954.6	Heart - Left Ventricle	Muscle - Skeletal	ENST00000437713.5	ENST00000419253.1	True	True	True	alt_TSS	True
ENSG00000235954.6	Liver	Muscle - Skeletal	ENST00000437713.5	ENST00000419253.1	True	True	True	alt_TSS	True
ENSG00000235954.6	Lung	Muscle - Skeletal	ENST00000437713.5	ENST00000419253.1	True	True	True	alt_TSS	True
ENSG00000258604.1	Brain - Putamen (basal ganglia)	Heart - Atrial Appendage	ENST00000532213.2	ENST00000533984.1	True	True	True	alt_TSS	True
ENSG00000258604.1	Brain - Putamen (basal ganglia)	Heart - Left Ventricle	ENST00000532213.2	ENST00000533984.1	True	True	True	alt_TSS	True
ENSG00000258604.1	Brain - Putamen (basal ganglia)	Muscle - Skeletal	ENST00000532213.2	ENST00000533984.1	True	True	True	alt_TSS	True
ENSG00000258604.1	Heart - Atrial Appendage	Liver	ENST00000533984.1	ENST00000532213.2	True	True	True	alt_TSS	True
ENSG00000258604.1	Heart - Left Ventricle	Liver	ENST00000533984.1	ENST00000532213.2	True	True	True	alt_TSS	True
ENSG00000258604.1	Liver	Muscle - Skeletal	ENST00000532213.2	ENST00000533984.1	True	True	True	alt_TSS	True
ENSG00000247317.3	Brain - Cerebellar Hemisphere	Liver	ENST00000517833.1	ENST00000518831.1	True	True	True	alt_TSS	True
ENSG00000247317.3	Brain - Cerebellar Hemisphere	Lung	ENST00000517833.1	ENST00000518831.1	True	True	True	alt_TSS	True
ENSG00000247317.3	Brain - Frontal Cortex (BA9)	Liver	ENST00000517833.1	ENST00000518831.1	True	True	True	alt_TSS	True
ENSG00000247317.3	Brain - Frontal Cortex (BA9)	Lung	ENST00000517833.1	ENST00000518831.1	True	True	True	alt_TSS	True
ENSG00000247317.3	Brain - Putamen (basal ganglia)	Liver	ENST00000517833.1	ENST00000518831.1	True	True	True	alt_TSS	True
ENSG00000247317.3	Brain - Putamen (basal ganglia)	Lung	ENST00000517833.1	ENST00000518831.1	True	True	True	alt_TSS	True
ENSG00000247317.3	Cells - Cultured fibroblasts	Liver	ENST00000517833.1	ENST00000518831.1	True	True	True	alt_TSS	True
ENSG00000247317.3	Cells - Cultured fibroblasts	Lung	ENST00000517833.1	ENST00000518831.1	True	True	True	alt_TSS	True
ENSG00000174365.19	Brain - Cerebellar Hemisphere	Liver	ENST00000432153.5	ENST00000444816.1	True	False	True	alt_TSS	True
ENSG00000174365.19	Brain - Frontal Cortex (BA9)	Liver	ENST00000432153.5	ENST00000444816.1	True	False	True	alt_TSS	True
ENSG00000174365.19	Brain - Putamen (basal ganglia)	Liver	ENST00000432153.5	ENST00000444816.1	True	False	True	alt_TSS	True
ENSG00000174365.19	Cells - Cultured fibroblasts	Liver	ENST00000432153.5	ENST00000444816.1	True	False	True	alt_TSS	True
ENSG00000174365.19	Heart - Atrial Appendage	Liver	ENST00000432153.5	ENST00000444816.1	True	False	True	alt_TSS	True
ENSG00000174365.19	Heart - Left Ventricle	Liver	ENST00000432153.5	ENST00000444816.1	True	False	True	alt_TSS	True
ENSG00000174365.19	Liver	Lung	ENST00000444816.1	ENST00000432153.5	True	False	True	alt_TSS	True
ENSG00000174365.19	Liver	Muscle - Skeletal	ENST00000444816.1	ENST00000432153.5	True	False	True	alt_TSS	True
ENSG00000248508.6	Brain - Cerebellar Hemisphere	Cells - Cultured fibroblasts	ENST00000504245.5	ENST00000560341.2	True	True	True	alt_TSS	True
ENSG00000248508.6	Brain - Cerebellar Hemisphere	Liver	ENST00000504245.5	ENST00000560341.2	True	True	True	alt_TSS	True
ENSG00000248508.6	Brain - Frontal Cortex (BA9)	Cells - Cultured fibroblasts	ENST00000504245.5	ENST00000560341.2	True	True	True	alt_TSS	True
ENSG00000248508.6	Brain - Frontal Cortex (BA9)	Liver	ENST00000504245.5	ENST00000560341.2	True	True	True	alt_TSS	True
ENSG00000248508.6	Brain - Putamen (basal ganglia)	Cells - Cultured fibroblasts	ENST00000504245.5	ENST00000560341.2	True	True	True	alt_TSS	True
ENSG00000248508.6	Brain - Putamen (basal ganglia)	Liver	ENST00000504245.5	ENST00000560341.2	True	True	True	alt_TSS	True
ENSG00000248508.6	Cells - Cultured fibroblasts	Heart - Atrial Appendage	ENST00000560341.2	ENST00000504245.5	True	True	True	alt_TSS	True
ENSG00000248508.6	Cells - Cultured fibroblasts	Heart - Left Ventricle	ENST00000560341.2	ENST00000504245.5	True	True	True	alt_TSS	True
ENSG00000248508.6	Cells - Cultured fibroblasts	Lung	ENST00000560341.2	ENST00000504245.5	True	True	True	alt_TSS	True
ENSG00000248508.6	Cells - Cultured fibroblasts	Muscle - Skeletal	ENST00000560341.2	ENST00000504245.5	True	True	True	alt_TSS	True
ENSG00000248508.6	Heart - Atrial Appendage	Liver	ENST00000504245.5	ENST00000560341.2	True	True	True	alt_TSS	True
ENSG00000248508.6	Heart - Left Ventricle	Liver	ENST00000504245.5	ENST00000560341.2	True	True	True	alt_TSS	True
ENSG00000248508.6	Liver	Lung	ENST00000560341.2	ENST00000504245.5	True	True	True	alt_TSS	True
ENSG00000248508.6	Liver	Muscle - Skeletal	ENST00000560341.2	ENST00000504245.5	True	True	True	alt_TSS	True
ENSG00000247809.7	Brain - Cerebellar Hemisphere	Muscle - Skeletal	ENST00000502125.6	ENST00000560010.1	True	True	True	alt_TSS	True
ENSG00000247809.7	Cells - Cultured fibroblasts	Muscle - Skeletal	ENST00000502125.6	ENST00000560010.1	True	True	True	alt_TSS	True
ENSG00000247809.7	Heart - Atrial Appendage	Muscle - Skeletal	ENST00000502125.6	ENST00000560010.1	True	True	True	alt_TSS	True
ENSG00000247809.7	Heart - Left Ventricle	Muscle - Skeletal	ENST00000502125.6	ENST00000560010.1	True	True	True	alt_TSS	True
ENSG00000247809.7	Liver	Muscle - Skeletal	ENST00000502125.6	ENST00000560010.1	True	True	True	alt_TSS	True
ENSG00000247809.7	Lung	Muscle - Skeletal	ENST00000502125.6	ENST00000560010.1	True	True	True	alt_TSS	True
ENSG00000284428.1	Brain - Cerebellar Hemisphere	Cells - Cultured fibroblasts	ENST00000638919.1	ENST00000640838.1	True	True	True	alt_TSS	True
ENSG00000284428.1	Brain - Cerebellar Hemisphere	Heart - Left Ventricle	ENST00000638919.1	ENST00000640838.1	True	True	True	alt_TSS	True
ENSG00000284428.1	Brain - Cerebellar Hemisphere	Liver	ENST00000638919.1	ENST00000640838.1	True	True	True	alt_TSS	True
ENSG00000284428.1	Brain - Frontal Cortex (BA9)	Cells - Cultured fibroblasts	ENST00000638919.1	ENST00000640838.1	True	True	True	alt_TSS	True
ENSG00000284428.1	Brain - Frontal Cortex (BA9)	Heart - Left Ventricle	ENST00000638919.1	ENST00000640838.1	True	True	True	alt_TSS	True
ENSG00000284428.1	Brain - Frontal Cortex (BA9)	Liver	ENST00000638919.1	ENST00000640838.1	True	True	True	alt_TSS	True
ENSG00000284428.1	Brain - Putamen (basal ganglia)	Cells - Cultured fibroblasts	ENST00000638919.1	ENST00000640838.1	True	True	True	alt_TSS	True
ENSG00000284428.1	Brain - Putamen (basal ganglia)	Heart - Left Ventricle	ENST00000638919.1	ENST00000640838.1	True	True	True	alt_TSS	True
ENSG00000284428.1	Brain - Putamen (basal ganglia)	Liver	ENST00000638919.1	ENST00000640838.1	True	True	True	alt_TSS	True
ENSG00000284428.1	Cells - Cultured fibroblasts	Heart - Atrial Appendage	ENST00000640838.1	ENST00000638919.1	True	True	True	alt_TSS	True
ENSG00000284428.1	Cells - Cultured fibroblasts	Lung	ENST00000640838.1	ENST00000638919.1	True	True	True	alt_TSS	True
ENSG00000284428.1	Cells - Cultured fibroblasts	Muscle - Skeletal	ENST00000640838.1	ENST00000638919.1	True	True	True	alt_TSS	True
ENSG00000284428.1	Heart - Atrial Appendage	Heart - Left Ventricle	ENST00000638919.1	ENST00000640838.1	True	True	True	alt_TSS	True
ENSG00000284428.1	Heart - Atrial Appendage	Liver	ENST00000638919.1	ENST00000640838.1	True	True	True	alt_TSS	True
ENSG00000284428.1	Heart - Left Ventricle	Lung	ENST00000640838.1	ENST00000638919.1	True	True	True	alt_TSS	True
ENSG00000284428.1	Heart - Left Ventricle	Muscle - Skeletal	ENST00000640838.1	ENST00000638919.1	True	True	True	alt_TSS	True
ENSG00000284428.1	Liver	Lung	ENST00000640838.1	ENST00000638919.1	True	True	True	alt_TSS	True
ENSG00000284428.1	Liver	Muscle - Skeletal	ENST00000640838.1	ENST00000638919.1	True	True	True	alt_TSS	True
ENSG00000270112.3	Brain - Cerebellar Hemisphere	Brain - Frontal Cortex (BA9)	ENST00000602333.1	ENST00000624895.1	True	True	True	alt_TSS	True
ENSG00000270112.3	Brain - Frontal Cortex (BA9)	Heart - Atrial Appendage	ENST00000624895.1	ENST00000602333.1	True	True	True	alt_TSS	True
ENSG00000270112.3	Brain - Frontal Cortex (BA9)	Heart - Left Ventricle	ENST00000624895.1	ENST00000602333.1	True	True	True	alt_TSS	True
ENSG00000270112.3	Brain - Frontal Cortex (BA9)	Muscle - Skeletal	ENST00000624895.1	ENST00000602333.1	True	True	True	alt_TSS	True
ENSG00000253738.1	Brain - Cerebellar Hemisphere	Cells - Cultured fibroblasts	ENST00000524003.1	ENST00000522817.1	True	True	True	alt_TSS	True
ENSG00000253738.1	Brain - Cerebellar Hemisphere	Heart - Atrial Appendage	ENST00000524003.1	ENST00000522817.1	True	True	True	alt_TSS	True
ENSG00000253738.1	Brain - Cerebellar Hemisphere	Liver	ENST00000524003.1	ENST00000522817.1	True	True	True	alt_TSS	True
ENSG00000253738.1	Brain - Frontal Cortex (BA9)	Cells - Cultured fibroblasts	ENST00000524003.1	ENST00000522817.1	True	True	True	alt_TSS	True
ENSG00000253738.1	Brain - Frontal Cortex (BA9)	Heart - Atrial Appendage	ENST00000524003.1	ENST00000522817.1	True	True	True	alt_TSS	True
